x,y,pmi,count
son,up,0.3591896818770338,5
up,son,0.3591896818770338,5
nor,one,0.3591715038412758,7
one,nor,0.3591715038412758,7
a,fire,0.3591563560593415,12
fire,a,0.3591563560593415,12
mercy,this,0.3591563560593415,6
this,mercy,0.3591563560593415,6
if,speak,0.35913764482283195,17
speak,if,0.35913764482283195,17
full,is,0.359103925508981,13
is,full,0.359103925508981,13
for,light,0.3590806250737618,9
light,for,0.3590806250737618,9
first,lord,0.35906548046120634,18
lord,first,0.35906548046120634,18
s,tongue,0.3589940915431688,14
tongue,s,0.3589940915431688,14
majesty,s,0.3589940915431688,7
s,majesty,0.3589940915431688,7
s,seen,0.3589940915431688,7
seen,s,0.3589940915431688,7
fear,love,0.3589473706048307,5
love,fear,0.3589473706048307,5
hand,here,0.35885134890198134,7
here,hand,0.35885134890198134,7
d,ever,0.3588145894553554,14
ever,d,0.3588145894553554,14
did,thee,0.3586870366844025,18
thee,did,0.3586870366844025,18
my,name,0.3586567754237622,40
name,my,0.3586567754237622,40
from,put,0.3586567754237622,5
how,master,0.3586567754237622,5
master,how,0.3586567754237622,5
put,from,0.3586567754237622,5
he,shall,0.35863957522601203,95
shall,he,0.35863957522601203,95
find,to,0.35861276280838095,33
to,find,0.35861276280838095,33
foe,to,0.35861276280838095,11
jest,to,0.35861276280838095,11
to,foe,0.35861276280838095,11
to,jest,0.35861276280838095,11
all,god,0.3584819738589539,18
god,all,0.3584819738589539,18
state,what,0.35844500561890974,7
what,state,0.35844500561890974,7
should,which,0.3583562946797565,15
which,should,0.3583562946797565,15
mine,upon,0.3582938046697436,8
upon,mine,0.3582938046697436,8
him,too,0.35815776880899053,26
too,him,0.35815776880899053,26
best,her,0.3581325816583688,6
her,best,0.3581325816583688,6
her,show,0.3581325816583688,6
show,her,0.3581325816583688,6
buried,the,0.3581037981319237,7
fiery,the,0.3581037981319237,7
leaves,the,0.3581037981319237,7
nose,the,0.3581037981319237,7
safety,the,0.3581037981319237,7
the,buried,0.3581037981319237,7
the,fiery,0.3581037981319237,7
the,leaves,0.3581037981319237,7
the,nose,0.3581037981319237,7
the,safety,0.3581037981319237,7
for,place,0.3580845363758553,13
place,for,0.3580845363758553,13
poor,she,0.3578707218482629,6
she,poor,0.3578707218482629,6
never,would,0.35786694617888887,8
would,never,0.35786694617888887,8
have,should,0.35773685870370986,37
should,have,0.35773685870370986,37
rome,we,0.35772978578280296,6
we,rome,0.35772978578280296,6
gone,no,0.35772726948295275,8
no,gone,0.35772726948295275,8
alack,that,0.3576412208025471,5
self,that,0.3576412208025471,5
subjects,that,0.3576412208025471,5
that,alack,0.3576412208025471,5
that,self,0.3576412208025471,5
that,subjects,0.3576412208025471,5
have,those,0.357554840896392,13
those,have,0.357554840896392,13
soul,with,0.35748765872823834,16
with,soul,0.35748765872823834,16
murder,to,0.357483257667411,12
to,murder,0.357483257667411,12
by,life,0.3573937371963582,15
life,by,0.3573937371963582,15
o,once,0.35738267414964264,6
once,o,0.35738267414964264,6
for,many,0.3573781749050359,19
many,for,0.3573781749050359,19
am,know,0.35734244726432834,12
know,am,0.35734244726432834,12
should,so,0.3572479287479175,30
so,should,0.3572479287479175,30
an,made,0.35723686941479826,6
made,an,0.35723686941479826,6
think,too,0.3572248050089442,5
too,think,0.3572248050089442,5
no,speak,0.35718766144264436,19
speak,no,0.35718766144264436,19
end,thy,0.3571343326460766,5
thy,end,0.3571343326460766,5
or,other,0.35704588900006584,6
other,or,0.35704588900006584,6
lack,of,0.35680477056216875,6
of,lack,0.35680477056216875,6
of,shed,0.35680477056216875,6
of,sudden,0.35680477056216875,6
shed,of,0.35680477056216875,6
sudden,of,0.35680477056216875,6
her,make,0.356682515263136,23
make,her,0.356682515263136,23
every,in,0.3566641799362353,16
in,every,0.3566641799362353,16
days,in,0.3566641799362353,9
in,days,0.3566641799362353,9
given,in,0.3566641799362353,6
in,given,0.3566641799362353,6
in,strength,0.3566641799362353,6
strength,in,0.3566641799362353,6
feel,in,0.3566641799362353,5
in,feel,0.3566641799362353,5
in,seems,0.3566641799362353,5
in,woo,0.3566641799362353,5
seems,in,0.3566641799362353,5
woo,in,0.3566641799362353,5
ay,so,0.35665664957979315,16
so,ay,0.35665664957979315,16
blood,o,0.35662803541606114,10
o,blood,0.35662803541606114,10
er,that,0.356533326115238,29
that,er,0.356533326115238,29
souls,the,0.3565100551253663,17
the,souls,0.3565100551253663,17
but,nature,0.3564791861225777,7
nature,but,0.3564791861225777,7
her,makes,0.35646542229090583,5
makes,her,0.35646542229090583,5
here,why,0.3564318747785684,14
why,here,0.3564318747785684,14
may,you,0.35624697987102844,91
you,may,0.35624697987102844,91
marry,shall,0.35621258950155243,5
shall,marry,0.35621258950155243,5
hence,more,0.35619453564767434,5
more,hence,0.35619453564767434,5
have,much,0.3561797648708921,22
much,have,0.3561797648708921,22
am,poor,0.35596591843552505,5
poor,am,0.35596591843552505,5
and,soft,0.3558863471576572,13
soft,and,0.3558863471576572,13
between,you,0.35571638178193293,8
you,between,0.35571638178193293,8
hell,to,0.3557142349285644,14
known,to,0.3557142349285644,14
to,hell,0.3557142349285644,14
to,known,0.3557142349285644,14
alas,d,0.3557013540312124,5
d,alas,0.3557013540312124,5
city,your,0.3556584204656687,7
your,city,0.3556584204656687,7
no,tis,0.35561549114404,21
tis,no,0.35561549114404,21
on,on,0.3556120822327169,34
he,way,0.3555811507417921,17
way,he,0.3555811507417921,17
because,he,0.3555811507417921,6
he,because,0.3555811507417921,6
general,he,0.3555811507417921,5
he,general,0.3555811507417921,5
letter,the,0.3553979047559987,10
the,letter,0.3553979047559987,10
brave,that,0.3553494240229623,7
fast,that,0.3553494240229623,7
that,brave,0.3553494240229623,7
that,fast,0.3553494240229623,7
and,fight,0.3553383414295469,24
fight,and,0.3553383414295469,24
like,or,0.3551907196609173,16
or,like,0.3551907196609173,16
us,with,0.355168505677541,50
with,us,0.355168505677541,50
do,leave,0.3550773268451548,9
leave,do,0.3550773268451548,9
upon,us,0.35501609490850766,11
us,upon,0.35501609490850766,11
bound,is,0.355010639016221,6
heir,is,0.355010639016221,6
is,bound,0.355010639016221,6
is,heir,0.355010639016221,6
is,past,0.355010639016221,6
past,is,0.355010639016221,6
saint,to,0.35500863853955567,15
to,saint,0.35500863853955567,15
art,see,0.3549206266876173,5
see,art,0.3549206266876173,5
crown,my,0.3548966265504554,25
my,crown,0.3548966265504554,25
come,lords,0.3548966265504554,5
lords,come,0.3548966265504554,5
hold,thee,0.3548606288313496,5
thee,hold,0.3548606288313496,5
must,which,0.3548206348648509,15
which,must,0.3548206348648509,15
it,right,0.35481563587799125,12
right,it,0.35481563587799125,12
age,it,0.35481563587799125,6
foot,it,0.35481563587799125,6
it,age,0.35481563587799125,6
it,foot,0.35481563587799125,6
at,were,0.3547762708671414,16
were,at,0.3547762708671414,16
i,play,0.35476564917391185,24
play,i,0.35476564917391185,24
blame,i,0.35476564917391185,6
clock,i,0.35476564917391185,6
excuse,i,0.35476564917391185,6
i,blame,0.35476564917391185,6
i,clock,0.35476564917391185,6
i,excuse,0.35476564917391185,6
i,mistake,0.35476564917391185,6
i,troth,0.35476564917391185,6
mistake,i,0.35476564917391185,6
troth,i,0.35476564917391185,6
blood,let,0.354732089900674,7
had,t,0.354732089900674,7
let,blood,0.354732089900674,7
t,had,0.354732089900674,7
and,heads,0.3546915885447138,11
heads,and,0.3546915885447138,11
a,short,0.3546087283086209,5
a,shows,0.3546087283086209,5
short,a,0.3546087283086209,5
shows,a,0.3546087283086209,5
us,will,0.3545659321505004,29
will,us,0.3545659321505004,29
do,us,0.35447220694524567,22
us,do,0.35447220694524567,22
and,leave,0.35444930430863725,64
leave,and,0.35444930430863725,64
brought,to,0.3543921806902692,16
married,to,0.3543921806902692,16
to,brought,0.3543921806902692,16
to,married,0.3543921806902692,16
too,well,0.3543537052299581,11
well,too,0.3543537052299581,11
no,though,0.3543210207910412,10
though,no,0.3543210207910412,10
my,sorrow,0.35423643719316883,17
sorrow,my,0.35423643719316883,17
court,your,0.35421317959148785,5
pluck,your,0.35421317959148785,5
your,court,0.35421317959148785,5
your,pluck,0.35421317959148785,5
bear,to,0.35420364390332587,49
to,bear,0.35420364390332587,49
have,lost,0.35420119888880414,5
lost,have,0.35420119888880414,5
s,world,0.3541952086614001,20
world,s,0.3541952086614001,20
counsel,s,0.3541952086614001,5
s,counsel,0.3541952086614001,5
days,of,0.3541156320513875,14
of,days,0.3541156320513875,14
hearts,with,0.35408141003632687,5
with,hearts,0.35408141003632687,5
done,which,0.353983036761626,7
which,done,0.353983036761626,7
find,him,0.35396165421538234,8
him,find,0.35396165421538234,8
confess,not,0.35396165421538234,5
further,not,0.35396165421538234,5
not,confess,0.35396165421538234,5
not,further,0.35396165421538234,5
not,tower,0.35396165421538234,5
tower,not,0.35396165421538234,5
do,do,0.35392831898198374,44
live,thou,0.3537671214094856,14
thou,live,0.3537671214094856,14
good,none,0.353746176919023,5
none,good,0.353746176919023,5
lie,this,0.35347922316765096,8
this,lie,0.35347922316765096,8
hath,thus,0.3533633699467692,6
thus,hath,0.3533633699467692,6
hath,though,0.3533633699467692,5
though,hath,0.3533633699467692,5
me,put,0.3532715635386823,14
put,me,0.3532715635386823,14
a,better,0.3532703775363586,27
better,a,0.3532703775363586,27
t,what,0.35324381193310195,24
what,t,0.35324381193310195,24
tongue,what,0.35324381193310195,9
what,tongue,0.35324381193310195,9
has,what,0.35324381193310195,7
what,has,0.35324381193310195,7
comfort,what,0.35324381193310195,6
what,comfort,0.35324381193310195,6
very,were,0.353076485989247,5
were,very,0.353076485989247,5
it,patience,0.3530466131391446,5
patience,it,0.3530466131391446,5
down,we,0.3530346645744231,10
we,down,0.3530346645744231,10
two,we,0.3530346645744231,8
we,two,0.3530346645744231,8
and,obey,0.35297160815043993,9
and,piece,0.35297160815043993,9
and,rough,0.35297160815043993,9
and,seal,0.35297160815043993,9
obey,and,0.35297160815043993,9
piece,and,0.35297160815043993,9
rough,and,0.35297160815043993,9
seal,and,0.35297160815043993,9
can,i,0.3529259723695693,97
i,can,0.3529259723695693,97
them,us,0.35276131606978256,13
us,them,0.35276131606978256,13
st,that,0.3527199842132771,39
that,st,0.3527199842132771,39
romeo,where,0.352706207801853,7
where,romeo,0.352706207801853,7
comes,well,0.35267039117720667,5
well,comes,0.35267039117720667,5
like,tis,0.3525901461303919,9
tis,like,0.3525901461303919,9
my,sister,0.3524078261467607,12
sister,my,0.3524078261467607,12
daughter,good,0.3524078261467607,6
good,daughter,0.3524078261467607,6
my,speech,0.3524078261467607,6
speech,my,0.3524078261467607,6
ground,s,0.35234320379980666,6
s,ground,0.35234320379980666,6
i,need,0.35221846016003194,20
need,i,0.35221846016003194,20
but,makes,0.35217920562985366,9
makes,but,0.35217920562985366,9
boy,not,0.35210964935378897,13
not,boy,0.35210964935378897,13
her,ll,0.35210061688845573,33
ll,her,0.35210061688845573,33
by,stand,0.35193084149485604,9
stand,by,0.35193084149485604,9
and,cut,0.3517930606648972,16
cut,and,0.3517930606648972,16
do,grace,0.35175955301729417,8
grace,do,0.35175955301729417,8
ll,pray,0.3517265797609488,7
pray,ll,0.3517265797609488,7
some,think,0.35163894688733044,5
think,some,0.35163894688733044,5
mark,the,0.35163775588269197,25
the,mark,0.35163775588269197,25
an,she,0.3516329918967997,14
she,an,0.3516329918967997,14
a,crown,0.3516032181688956,24
crown,a,0.3516032181688956,24
a,indeed,0.3516032181688956,18
indeed,a,0.3516032181688956,18
a,begin,0.3516032181688956,6
a,keeper,0.3516032181688956,6
begin,a,0.3516032181688956,6
keeper,a,0.3516032181688956,6
mark,this,0.3516032181688956,6
this,mark,0.3516032181688956,6
brought,his,0.35154963060191075,5
his,brought,0.35154963060191075,5
alas,you,0.35135157637948283,11
you,alas,0.35135157637948283,11
heaven,ll,0.351315510651316,6
ll,heaven,0.351315510651316,6
i,quoth,0.3511313645188177,7
quoth,i,0.3511313645188177,7
call,upon,0.3511152200426202,5
call,us,0.3511152200426202,5
upon,call,0.3511152200426202,5
us,call,0.3511152200426202,5
she,would,0.3510527720617946,20
would,she,0.3510527720617946,20
is,montague,0.3507941546150576,10
montague,is,0.3507941546150576,10
stand,thou,0.3507406667792977,14
thou,stand,0.3507406667792977,14
ll,off,0.3507406667792977,5
off,ll,0.3507406667792977,5
father,her,0.3507234644894892,19
her,father,0.3507234644894892,19
s,what,0.3506663890452913,154
what,s,0.3506663890452913,154
hath,prince,0.35065747657084423,5
prince,hath,0.35065747657084423,5
on,other,0.3505963673869401,7
other,on,0.3505963673869401,7
hand,his,0.35057805417454524,19
his,hand,0.35057805417454524,19
doth,more,0.35054014604534534,8
more,doth,0.35054014604534534,8
am,thus,0.3505030227340229,6
thus,am,0.3505030227340229,6
it,without,0.35040651697293623,8
without,it,0.35040651697293623,8
an,had,0.35039744488449276,9
had,an,0.35039744488449276,9
work,you,0.35038754827686597,9
you,work,0.35038754827686597,9
be,rather,0.3503248749984682,9
be,royal,0.3503248749984682,9
rather,be,0.3503248749984682,9
royal,be,0.3503248749984682,9
find,thee,0.35031300108062896,5
thee,find,0.35031300108062896,5
and,beggar,0.35028246963965864,7
and,bow,0.35028246963965864,7
and,dance,0.35028246963965864,7
and,dark,0.35028246963965864,7
and,malice,0.35028246963965864,7
and,usurp,0.35028246963965864,7
and,vengeance,0.35028246963965864,7
beggar,and,0.35028246963965864,7
bow,and,0.35028246963965864,7
dance,and,0.35028246963965864,7
dark,and,0.35028246963965864,7
malice,and,0.35028246963965864,7
usurp,and,0.35028246963965864,7
vengeance,and,0.35028246963965864,7
son,were,0.3502655086554186,7
were,son,0.3502655086554186,7
last,we,0.350241764390253,5
we,last,0.350241764390253,5
arms,his,0.3502315886739976,7
his,arms,0.3502315886739976,7
if,us,0.3501454515371667,22
us,if,0.3501454515371667,22
as,friends,0.3501194106827517,13
friends,as,0.3501194106827517,13
field,for,0.35009932605447197,5
for,field,0.35009932605447197,5
but,end,0.35004507611716773,7
end,but,0.35004507611716773,7
it,not,0.34997524138446245,244
not,it,0.34997524138446245,244
are,sir,0.34987519156906344,32
sir,are,0.34987519156906344,32
gentle,lord,0.3498323800248594,5
lord,gentle,0.3498323800248594,5
these,where,0.3497315764336508,7
where,these,0.3497315764336508,7
any,in,0.34971531998090755,31
in,any,0.34971531998090755,31
lie,that,0.34967229113127174,14
that,lie,0.34967229113127174,14
give,heart,0.3496485792761757,5
heart,give,0.3496485792761757,5
d,grief,0.34954104532639396,7
grief,d,0.34954104532639396,7
a,play,0.34946908865620974,14
a,years,0.34946908865620974,14
play,a,0.34946908865620974,14
years,a,0.34946908865620974,14
is,why,0.34934408821982477,52
why,is,0.34934408821982477,52
my,sin,0.3493167491696188,10
of,virtue,0.3493167491696188,10
sin,my,0.3493167491696188,10
virtue,of,0.3493167491696188,10
edward,henry,0.3491813811386302,7
henry,edward,0.3491813811386302,7
above,the,0.34914895547899727,12
heads,the,0.34914895547899727,12
the,above,0.34914895547899727,12
the,heads,0.34914895547899727,12
asleep,the,0.34914895547899727,6
babe,the,0.34914895547899727,6
bark,the,0.34914895547899727,6
garden,the,0.34914895547899727,6
hollow,the,0.34914895547899727,6
the,asleep,0.34914895547899727,6
the,babe,0.34914895547899727,6
the,bark,0.34914895547899727,6
the,garden,0.34914895547899727,6
the,hollow,0.34914895547899727,6
the,throat,0.34914895547899727,6
the,turns,0.34914895547899727,6
throat,the,0.34914895547899727,6
turns,the,0.34914895547899727,6
can,death,0.34902068638502387,6
death,can,0.34902068638502387,6
and,oath,0.3490144556530232,19
oath,and,0.3490144556530232,19
not,tis,0.3490071752913797,46
tis,not,0.3490071752913797,46
forth,thy,0.348999546764306,7
thy,forth,0.348999546764306,7
suit,you,0.34887695725162743,7
wonder,you,0.34887695725162743,7
you,suit,0.34887695725162743,7
you,wonder,0.34887695725162743,7
cannot,he,0.34874172621148664,21
he,cannot,0.34874172621148664,21
he,kind,0.34874172621148664,7
kind,he,0.34874172621148664,7
let,o,0.34865910574478576,27
o,let,0.34865910574478576,27
uncle,your,0.34847983583854536,7
your,uncle,0.34847983583854536,7
i,kneel,0.34842547114289285,8
kneel,i,0.34842547114289285,8
my,whilst,0.3479987072417057,7
whilst,my,0.3479987072417057,7
our,peace,0.34797339944286376,7
peace,our,0.34797339944286376,7
meet,so,0.347882725272288,6
so,meet,0.347882725272288,6
last,this,0.3478753456496524,8
this,last,0.3478753456496524,8
against,am,0.347797129358098,5
am,against,0.347797129358098,5
it,shame,0.34778237314678734,10
shame,it,0.34778237314678734,10
shall,show,0.3477794219646897,6
show,shall,0.3477794219646897,6
die,thy,0.34765844076219904,10
thy,die,0.34765844076219904,10
off,on,0.34763188842320114,6
on,off,0.34763188842320114,6
doubt,he,0.3476122210705167,6
he,doubt,0.3476122210705167,6
he,sword,0.3476122210705167,6
sword,he,0.3476122210705167,6
ere,thou,0.34746295701806185,11
thou,ere,0.34746295701806185,11
new,with,0.3473480273773584,8
with,new,0.3473480273773584,8
ll,soul,0.34730749094090374,5
soul,ll,0.34730749094090374,5
her,though,0.34713719735690557,9
though,her,0.34713719735690557,9
me,meet,0.3470226142616808,9
meet,me,0.3470226142616808,9
she,will,0.34701279426005455,39
will,she,0.34701279426005455,39
fear,thou,0.346987017812179,16
thou,fear,0.346987017812179,16
